area_name,0
Малайзия,0.0027065064414853305
Михановичи,0.0027065064414853305
Мирный (Республика Саха (Якутия)),0.0027065064414853305
Минеральные Воды,0.0027065064414853305
Мелитополь,0.0027065064414853305
Мексика,0.0027065064414853305
Мачулищи,0.0027065064414853305
Молодечно,0.0027065064414853305
Марьина Горка,0.0027065064414853305
Майский (Пермский край),0.0027065064414853305
Лямино (Пермский край),0.0027065064414853305
Люксембург,0.0027065064414853305
Любань,0.0027065064414853305
Лыткарино,0.0027065064414853305
Лысьва,0.0027065064414853305
Марковский (Пермский край),0.0027065064414853305
Московский,0.0027065064414853305
Московский (Тюменская область),0.0027065064414853305
Мукачево,0.0027065064414853305
Нытва,0.0027065064414853305
Норвегия,0.0027065064414853305
Новый Уренгой,0.0027065064414853305
Новополоцк,0.0027065064414853305
Новокубанск,0.0027065064414853305
Новоильинский (Пермский край),0.0027065064414853305
Нововоронеж,0.0027065064414853305
Новоалтайск,0.0027065064414853305
Несвиж,0.0027065064414853305
Нахабино,0.0027065064414853305
Наро-Фоминск,0.0027065064414853305
Нальчик,0.0027065064414853305
Назрань,0.0027065064414853305
Мядель,0.0027065064414853305
Муравленко,0.0027065064414853305
Луганск,0.0027065064414853305
Озерск (Челябинская область),0.0027065064414853305
Логойск,0.0027065064414853305
Ленинск-Кузнецкий,0.0027065064414853305
Кореновск,0.0027065064414853305
Копыль,0.0027065064414853305
Кондратово (Пермский край),0.0027065064414853305
"Комсомольский (Кунгурский район, Пермский край)",0.0027065064414853305
Коканд,0.0027065064414853305
Ковров,0.0027065064414853305
Коса (Пермский край),0.0027065064414853305
Ковель,0.0027065064414853305
Климовск (Московская область),0.0027065064414853305
Клецк,0.0027065064414853305
Кировоград,0.0027065064414853305
Кириши,0.0027065064414853305
Кизел,0.0027065064414853305
Керчь,0.0027065064414853305
Кобулети,0.0027065064414853305
Красновишерск,0.0027065064414853305
Краснокамск,0.0027065064414853305
Красноперекопск,0.0027065064414853305
Ленинградская станица,0.0027065064414853305
Лабинск,0.0027065064414853305
Кызыл,0.0027065064414853305
Курчатов (Казахстан),0.0027065064414853305
Кунгур,0.0027065064414853305
Култаево,0.0027065064414853305
Кукуштан,0.0027065064414853305
Куеда,0.0027065064414853305
Кудымкар,0.0027065064414853305
Кува,0.0027065064414853305
Куба (Азербайджан),0.0027065064414853305
Крымск,0.0027065064414853305
Крупки,0.0027065064414853305
Кропоткин,0.0027065064414853305
Красноярский,0.0027065064414853305
Лобаново (Пермский край),0.0027065064414853305
Октябрьский (Пермский край),0.0027065064414853305
Орда (Пермский край),0.0027065064414853305
Оса,0.0027065064414853305
Фаниполь,0.0027065064414853305
Усть-Лабинск,0.0027065064414853305
Усть-Кишерть,0.0027065064414853305
Усть-Качка,0.0027065064414853305
Уссурийск,0.0027065064414853305
Усолье,0.0027065064414853305
Феодосия,0.0027065064414853305
Уральский (Пермский край),0.0027065064414853305
Узда,0.0027065064414853305
Углеуральский,0.0027065064414853305
Туркестан,0.0027065064414853305
Туапсе,0.0027065064414853305
Тобольск,0.0027065064414853305
Тихорецк,0.0027065064414853305
Уинское,0.0027065064414853305
Фоки,0.0027065064414853305
Франция,0.0027065064414853305
Хадыженск,0.0027065064414853305
Япония,0.0027065064414853305
Яйпан,0.0027065064414853305
Юсьва,0.0027065064414853305
Юбилейный (Московская область),0.0027065064414853305
Энгельс,0.0027065064414853305
Элиста,0.0027065064414853305
Щербинка,0.0027065064414853305
Шимск,0.0027065064414853305
Чусовой,0.0027065064414853305
Чернушка,0.0027065064414853305
Черкесск,0.0027065064414853305
Чердынь,0.0027065064414853305
Червень,0.0027065064414853305
Чайковский,0.0027065064414853305
Хатежино,0.0027065064414853305
Тимашевск,0.0027065064414853305
Темрюк,0.0027065064414853305
Телави,0.0027065064414853305
Сылва (Пермский край),0.0027065064414853305
Саки,0.0027065064414853305
Руза,0.0027065064414853305
Рогачев,0.0027065064414853305
Риштан,0.0027065064414853305
Реутов,0.0027065064414853305
Раменское,0.0027065064414853305
Радошковичи,0.0027065064414853305
Пушкин,0.0027065064414853305
Путивль,0.0027065064414853305
Португалия,0.0027065064414853305
Полазна,0.0027065064414853305
Петергоф,0.0027065064414853305
Первомайское (Томская область),0.0027065064414853305
Очер,0.0027065064414853305
Оханск,0.0027065064414853305
Салехард,0.0027065064414853305
Каскелен,0.0027065064414853305
Светлый (Томская область),0.0027065064414853305
Северск (Томская область),0.0027065064414853305
Суксун,0.0027065064414853305
Ступино,0.0027065064414853305
Столбцы,0.0027065064414853305
Старые Дороги,0.0027065064414853305
Старая Купавна,0.0027065064414853305
Софиевка (Казахстан),0.0027065064414853305
Солнечногорск,0.0027065064414853305
Соликамск,0.0027065064414853305
Снежинск,0.0027065064414853305
Смолевичи,0.0027065064414853305
Словакия,0.0027065064414853305
Славянск-на-Кубани,0.0027065064414853305
Сива (Пермский край),0.0027065064414853305
Сергеевка (Северо-Казахстанская область),0.0027065064414853305
Семей,0.0027065064414853305
Северодвинск,0.0027065064414853305
Карагай (Пермский край),0.0027065064414853305
Яхрома,0.0027065064414853305
Геленджик,0.0027065064414853305
Дорохово (Московская область),0.0027065064414853305
Городок (Львовская область),0.0027065064414853305
Евпатория,0.0027065064414853305
Горнозаводск,0.0027065064414853305
Ейск,0.0027065064414853305
Горишние Плавни (Комсомольск),0.0027065064414853305
Железногорск (Красноярский край),0.0027065064414853305
Железнодорожный,0.0027065064414853305
Алушта,0.0027065064414853305
Жодино,0.0027065064414853305
Жуковка (Московская область),0.0027065064414853305
Глубокое (Восточно-Казахстанская область),0.0027065064414853305
Бахчисарай,0.0027065064414853305
Демьянка (Тюменская область),0.0027065064414853305
Заславль,0.0027065064414853305
Андреевский (Тюменская область),0.0027065064414853305
Байконур (Кызылорд. обл),0.0027065064414853305
Донецк (Ростовская область),0.0027065064414853305
Горячий Ключ,0.0027065064414853305
Армянск,0.0027065064414853305
Дзержинск (Беларусь),0.0027065064414853305
Дания,0.0027065064414853305
Дзержинск (Нижегородская область),0.0027065064414853305
Димитровград,0.0027065064414853305
Армавир,0.0027065064414853305
Гурзуф,0.0027065064414853305
Гамово (Пермский край),0.0027065064414853305
Аргентина,0.0027065064414853305
Добрянка,0.0027065064414853305
Губаха,0.0027065064414853305
Апшеронск,0.0027065064414853305
Домодедово,0.0027065064414853305
Ачинск,0.0027065064414853305
Донецк,0.0027065064414853305
Гремячинск,0.0027065064414853305
Губкинский,0.0027065064414853305
Звёздный (Пермский край),0.0027065064414853305
Джанкой,0.0027065064414853305
Белогорск,0.0027065064414853305
Инкерман,0.0027065064414853305
Актау,0.0027065064414853305
Ильинский (Пермский край),0.0027065064414853305
Волгореченск,0.0027065064414853305
Большой Камень,0.0027065064414853305
Бронницы,0.0027065064414853305
Бухара,0.0027065064414853305
Воложин,0.0027065064414853305
Велиж,0.0027065064414853305
Борисов,0.0027065064414853305
Березники,0.0027065064414853305
Видное,0.0027065064414853305
Вилейка,0.0027065064414853305
Ворсино (Калужская область),0.0027065064414853305
Абинск,0.0027065064414853305
Верхняя Пышма,0.0027065064414853305
Зеленогорск (Красноярский край),0.0027065064414853305
Златоуст,0.0027065064414853305
Кадом,0.0027065064414853305
Всеволожск,0.0027065064414853305
Александровское (Томская область),0.0027065064414853305
Березино,0.0027065064414853305
Александров,0.0027065064414853305
Боровляны,0.0027065064414853305
Уральск,0.005413012882970661
Селятино,0.005413012882970661
Гянджа,0.005413012882970661
Румыния,0.005413012882970661
Можайск,0.005413012882970661
Владикавказ,0.005413012882970661
Павлодар,0.005413012882970661
Туркменистан,0.005413012882970661
Вьетнам,0.005413012882970661
Высокое,0.005413012882970661
Бельгия,0.005413012882970661
Норильск,0.005413012882970661
Нижнекамск,0.005413012882970661
Находка,0.005413012882970661
Петропавловск-Камчатский,0.005413012882970661
Бийск,0.005413012882970661
Солигорск,0.005413012882970661
Балабаново,0.005413012882970661
Слуцк,0.005413012882970661
Троицк (Московская область),0.005413012882970661
Новочебоксарск,0.005413012882970661
Волгодонск,0.005413012882970661
Горно-Алтайск,0.005413012882970661
Дедовск,0.005413012882970661
Ростов (Ярославская область),0.005413012882970661
Красноармейск (Московская область),0.005413012882970661
Краснознаменск (Московская область),0.005413012882970661
Кубинка,0.005413012882970661
Жалагаш,0.005413012882970661
Чехов,0.005413012882970661
Ангарск,0.005413012882970661
Кыра,0.005413012882970661
Апрелевка,0.005413012882970661
Звенигород,0.005413012882970661
Коломна,0.005413012882970661
Кокшетау,0.005413012882970661
Акташ (Узбекистан),0.005413012882970661
Лесной (Минская область),0.005413012882970661
Алупка,0.005413012882970661
Аксай (Казахстан),0.005413012882970661
Арбузинка,0.005413012882970661
Майкоп,0.005413012882970661
Адлер,0.005413012882970661
Австрия,0.005413012882970661
Южно-Сахалинск,0.005413012882970661
Магадан,0.005413012882970661
Сумы,0.008119519324455992
Новоуральск,0.008119519324455992
Черноголовка,0.008119519324455992
Мариуполь,0.008119519324455992
Ноябрьск,0.008119519324455992
Сергиев Посад,0.008119519324455992
Петропавловск,0.008119519324455992
Швейцария,0.008119519324455992
Биробиджан,0.008119519324455992
Комсомольск-на-Амуре,0.008119519324455992
Испания,0.008119519324455992
Благовещенск (Амурская область),0.008119519324455992
Самарканд,0.008119519324455992
Пятигорск,0.008119519324455992
Шахты,0.008119519324455992
Абакан,0.008119519324455992
Голицыно,0.008119519324455992
Грозный,0.008119519324455992
Нижневартовск,0.008119519324455992
Тернополь,0.008119519324455992
Великобритания,0.008119519324455992
Кривой Рог,0.008119519324455992
Жуковский,0.008119519324455992
Канада,0.010826025765941322
Литва,0.010826025765941322
Греция,0.010826025765941322
Болгария,0.010826025765941322
Фергана,0.010826025765941322
Актобе,0.010826025765941322
Щелково,0.010826025765941322
Кутаиси,0.010826025765941322
Австралия,0.010826025765941322
Боржоми,0.010826025765941322
Лосино-Петровский,0.010826025765941322
Братск,0.010826025765941322
Миасс,0.010826025765941322
Нидерланды,0.010826025765941322
Новомосковск (Тульская область),0.010826025765941322
Черновцы,0.010826025765941322
Альметьевск,0.010826025765941322
Лобня,0.013532532207426654
Швеция,0.013532532207426654
Сингапур,0.013532532207426654
Ровно,0.013532532207426654
Чернигов,0.013532532207426654
Мальта,0.013532532207426654
Фрязино,0.013532532207426654
Краматорск,0.013532532207426654
Анапа,0.013532532207426654
Котельники,0.013532532207426654
Ялта,0.016239038648911984
Нижний Тагил,0.016239038648911984
Пушкино (Московская область),0.016239038648911984
Псков,0.016239038648911984
Улан-Удэ,0.016239038648911984
Полоцк,0.016239038648911984
Ужгород,0.016239038648911984
Орехово-Зуево,0.016239038648911984
Одинцово,0.016239038648911984
Ивантеевка,0.016239038648911984
Павловский Посад,0.016239038648911984
Электроугли,0.016239038648911984
Балаково,0.018945545090397316
Волжский(Волгоградская область),0.018945545090397316
Луцк,0.018945545090397316
Ивано-Франковск,0.018945545090397316
Серпухов,0.018945545090397316
Дмитров,0.018945545090397316
Индонезия,0.018945545090397316
Усть-Каменогорск,0.018945545090397316
Сургут,0.018945545090397316
Сыктывкар,0.018945545090397316
Таджикистан,0.021652051531882644
Эстония,0.021652051531882644
Переславль-Залесский,0.021652051531882644
Латвия,0.021652051531882644
Новочеркасск,0.021652051531882644
Старый Оскол,0.024358557973367976
Люберцы,0.024358557973367976
Волжский (Волгоградская область),0.024358557973367976
Хмельницкий,0.024358557973367976
Черногория,0.024358557973367976
Якутск,0.027065064414853308
Рыбинск,0.027065064414853308
Ирландия,0.027065064414853308
Долгопрудный,0.027065064414853308
Ногинск,0.027065064414853308
Таиланд,0.027065064414853308
Финляндия,0.02977157085633864
Махачкала,0.02977157085633864
Великий Новгород,0.02977157085633864
Истра,0.02977157085633864
Чита,0.02977157085633864
Мурманск,0.03247807729782397
Подольск (Московская область),0.03247807729782397
Атырау,0.03247807729782397
Череповец,0.03247807729782397
Житомир,0.03247807729782397
Обнинск,0.03247807729782397
Химки,0.03247807729782397
Херсон,0.03247807729782397
Шымкент,0.03247807729782397
Курган,0.03247807729782397
Израиль,0.0351845837393093
Красногорск,0.0351845837393093
ОАЭ,0.0351845837393093
Новороссийск,0.0351845837393093
Костанай,0.03789109018079463
Электросталь,0.03789109018079463
Полтава,0.03789109018079463
Донецк (Украина),0.04330410306376529
Чехия,0.04330410306376529
Магнитогорск,0.04330410306376529
Тамбов,0.04601060950525062
Балашиха,0.04601060950525062
Мытищи,0.04601060950525062
Королев,0.04601060950525062
Архангельск,0.04871711594673595
Дубна,0.051423622388221284
Зеленоград,0.051423622388221284
Николаев,0.05683663527119194
Черкассы,0.05954314171267728
Сербия,0.062249648154162604
Орел,0.06766266103713327
Кишинёв,0.06766266103713327
Астрахань,0.07307567392010393
Могилев,0.07307567392010393
Оренбург,0.07307567392010393
Турция,0.07578218036158926
Кострома,0.08119519324455993
Курск,0.08119519324455993
Польша,0.08119519324455993
Липецк,0.08119519324455993
Иннополис,0.08931471256901592
Караганда,0.08931471256901592
Винница,0.09202121901050124
Новокузнецк,0.09202121901050124
Саранск,0.0974342318934719
Хабаровск,0.10284724477644257
Калуга,0.10555375121792791
Чебоксары,0.10555375121792791
Иваново (Ивановская область),0.10826025765941323
Йошкар-Ола,0.11637977698386923
Германия,0.12179278986683988
Брест,0.12449929630832521
Запорожье,0.12449929630832521
Вологда,0.12720580274981055
Кемерово,0.12720580274981055
Ставрополь,0.12720580274981055
Набережные Челны,0.13261881563278122
Витебск,0.13803182851575185
Батуми,0.1407383349572372
Тверь,0.1488578542816932
Тольятти,0.15156436072317853
Владимир,0.15427086716466384
Петрозаводск,0.15427086716466384
Смоленск,0.16239038648911985
Симферополь,0.16239038648911985
Брянск,0.16509689293060517
Киров (Кировская область),0.16780339937209052
Рязань,0.18404243802100248
Баку,0.20028147666991447
Белгород,0.20569448955288513
Гродно,0.21110750243585583
Бишкек,0.21922702176031178
Барнаул,0.21922702176031178
США,0.2300530475262531
Пенза,0.24358557973367975
Сочи,0.2462920861751651
Севастополь,0.2571181119411064
Гомель,0.2625311248240771
Одесса,0.2679441377070478
Иркутск,0.2814766699144744
Днепр (Днепропетровск),0.28418317635595974
Ульяновск,0.319367760095269
Тула,0.343726318068637
Армения,0.34913933095160765
Владивосток,0.3572588502760637
Ярославль,0.3572588502760637
Волгоград,0.3626718631590343
Кипр,0.36537836960051967
Саратов,0.38161740824943163
Львов,0.38161740824943163
Ижевск,0.4465735628450796
Калининград,0.4817581465843889
Таганрог,0.5115297174407275
Харьков,0.5846053913608315
Красноярск,0.5873118978023167
Тюмень,0.6008444300097434
Омск,0.6658005846053914
Уфа,0.6820396232543033
Челябинск,0.6928656490202446
Томск,0.719930713435098
Тбилиси,0.7632348164988633
Нур-Султан,0.768647829381834
Ташкент,0.8606690483923352
Астана,0.8931471256901592
Пермь,1.047417992854823
Воронеж,1.1448522247482948
Самара,1.1610912633972068
Ростов-на-Дону,1.3640792465086067
Краснодар,1.4994045685828732
Нижний Новгород,1.9162065605716143
Екатеринбург,1.9919887409332033
Казань,2.3627801234166936
Алматы,2.790408141171376
Киев,3.4399696871278556
Новосибирск,3.7187398506008447
Минск,6.9827866190321535
Санкт-Петербург,14.926383024791598
Москва,32.19930713435098
